Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-01 10:43:00-04:00,251.71499633789062,252.0,251.66000366210938,251.89999389648438,251.89999389648438,424472
2024-10-01 10:44:00-04:00,251.83999633789062,251.92999267578125,251.62010192871094,251.6999969482422,251.6999969482422,251453
2024-10-01 10:45:00-04:00,251.71969604492188,251.88929748535156,251.3300018310547,251.50999450683594,251.50999450683594,255368
2024-10-01 10:46:00-04:00,251.52000427246094,252.11990356445312,251.39999389648438,252.0050048828125,252.0050048828125,294574
2024-10-01 10:47:00-04:00,252.0050048828125,252.2899932861328,251.85000610351562,252.25999450683594,252.25999450683594,307552
2024-10-01 10:48:00-04:00,252.22999572753906,252.42990112304688,252.0500030517578,252.3000030517578,252.3000030517578,224910
2024-10-01 10:49:00-04:00,252.27000427246094,252.59519958496094,252.25999450683594,252.5709991455078,252.5709991455078,264521
2024-10-01 10:50:00-04:00,252.5897979736328,252.70159912109375,252.07000732421875,252.125,252.125,306601
2024-10-01 10:51:00-04:00,252.12530517578125,252.82989501953125,252.09010314941406,252.6199951171875,252.6199951171875,212363
2024-10-01 10:52:00-04:00,252.64999389648438,252.96600341796875,252.51040649414062,252.6374969482422,252.6374969482422,285808
2024-10-01 10:53:00-04:00,252.6678009033203,253.10000610351562,252.64999389648438,252.9573974609375,252.9573974609375,263629
2024-10-01 10:54:00-04:00,252.99989318847656,253.19000244140625,252.77999877929688,252.8699951171875,252.8699951171875,226741
2024-10-01 10:55:00-04:00,252.86000061035156,253.5,252.8000030517578,253.38999938964844,253.38999938964844,302371
2024-10-01 10:56:00-04:00,253.360107421875,253.56410217285156,253.02000427246094,253.20660400390625,253.20660400390625,297583
2024-10-01 10:57:00-04:00,253.1219940185547,253.38999938964844,252.83999633789062,252.83999633789062,252.83999633789062,218974
2024-10-01 10:58:00-04:00,252.8350067138672,253.25,252.82000732421875,253.23989868164062,253.23989868164062,207408
2024-10-01 10:59:00-04:00,253.1800994873047,253.45989990234375,252.97470092773438,253.03900146484375,253.03900146484375,188810
2024-10-01 11:00:00-04:00,253.07000732421875,253.1699981689453,252.67999267578125,252.77650451660156,252.77650451660156,185402
2024-10-01 11:01:00-04:00,252.75999450683594,253.49000549316406,252.7449951171875,253.11000061035156,253.11000061035156,207858
2024-10-01 11:02:00-04:00,253.08009338378906,253.3419952392578,252.89999389648438,252.9600067138672,252.9600067138672,147306
2024-10-01 11:03:00-04:00,252.9499969482422,253.3300018310547,252.91000366210938,253.15499877929688,253.15499877929688,139825
2024-10-01 11:04:00-04:00,253.1699981689453,253.1999053955078,252.8300018310547,252.85000610351562,252.85000610351562,154647
2024-10-01 11:05:00-04:00,252.83999633789062,252.8502960205078,252.3000946044922,252.36500549316406,252.36500549316406,320657
2024-10-01 11:06:00-04:00,252.36500549316406,252.7100067138672,252.02450561523438,252.35499572753906,252.35499572753906,332474
2024-10-01 11:07:00-04:00,252.32000732421875,252.49989318847656,252.033203125,252.09730529785156,252.09730529785156,166102
2024-10-01 11:08:00-04:00,252.05999755859375,252.17990112304688,251.3000030517578,251.42990112304688,251.42990112304688,403536
2024-10-01 11:09:00-04:00,251.3603973388672,251.4199981689453,250.66000366210938,250.86000061035156,250.86000061035156,374057
2024-10-01 11:10:00-04:00,250.87319946289062,251.10000610351562,250.66000366210938,250.66000366210938,250.66000366210938,261564
2024-10-01 11:11:00-04:00,250.67999267578125,250.9156036376953,250.60000610351562,250.7100067138672,250.7100067138672,217171
2024-10-01 11:12:00-04:00,250.7899932861328,251.17990112304688,250.60000610351562,251.14950561523438,251.14950561523438,228437
2024-10-01 11:13:00-04:00,251.13999938964844,251.69000244140625,251.06829833984375,251.4250030517578,251.4250030517578,291400
2024-10-01 11:14:00-04:00,251.44500732421875,251.58999633789062,251.33999633789062,251.40499877929688,251.40499877929688,132420
2024-10-01 11:15:00-04:00,251.4199981689453,251.5198974609375,251.01060485839844,251.23309326171875,251.23309326171875,152111
2024-10-01 11:16:00-04:00,251.18260192871094,251.5299072265625,251.0,251.02999877929688,251.02999877929688,138111
2024-10-01 11:17:00-04:00,251.052001953125,251.07989501953125,250.38999938964844,250.72999572753906,250.72999572753906,245761
2024-10-01 11:18:00-04:00,250.6999969482422,250.79930114746094,250.50999450683594,250.75,250.75,145805
2024-10-01 11:19:00-04:00,250.75,250.79989624023438,250.42999267578125,250.65499877929688,250.65499877929688,164102
2024-10-01 11:20:00-04:00,250.60000610351562,250.88999938964844,250.13999938964844,250.35069274902344,250.35069274902344,357360
2024-10-01 11:21:00-04:00,250.4093017578125,250.92469787597656,250.1595001220703,250.80999755859375,250.80999755859375,196687
2024-10-01 11:22:00-04:00,250.7805938720703,251.25,250.7552032470703,251.1999969482422,251.1999969482422,211093
2024-10-01 11:23:00-04:00,251.19920349121094,251.3800048828125,250.83999633789062,250.92999267578125,250.92999267578125,232223
2024-10-01 11:24:00-04:00,250.89999389648438,250.9600067138672,250.75,250.82330322265625,250.82330322265625,103467
2024-10-01 11:25:00-04:00,250.8300018310547,251.44979858398438,250.63999938964844,251.4394989013672,251.4394989013672,181643
2024-10-01 11:26:00-04:00,251.48899841308594,251.5666961669922,251.25,251.49099731445312,251.49099731445312,178850
2024-10-01 11:27:00-04:00,251.53909301757812,251.77999877929688,251.33009338378906,251.67999267578125,251.67999267578125,198000
2024-10-01 11:28:00-04:00,251.6649932861328,251.99000549316406,251.63540649414062,251.9799041748047,251.9799041748047,192521
2024-10-01 11:29:00-04:00,251.9550018310547,252.34280395507812,251.8800048828125,252.24000549316406,252.24000549316406,254042
2024-10-01 11:30:00-04:00,252.24000549316406,252.4398956298828,251.9499969482422,252.42999267578125,252.42999267578125,179182
2024-10-01 11:31:00-04:00,252.42999267578125,252.57000732421875,252.3000030517578,252.48060607910156,252.48060607910156,166237
2024-10-01 11:32:00-04:00,252.52000427246094,252.5399932861328,251.94000244140625,252.1699981689453,252.1699981689453,225464
2024-10-01 11:33:00-04:00,252.1999969482422,252.49000549316406,252.0601043701172,252.36000061035156,252.36000061035156,127155
2024-10-01 11:34:00-04:00,252.3759002685547,252.49000549316406,252.0500946044922,252.16009521484375,252.16009521484375,116790
2024-10-01 11:35:00-04:00,252.13999938964844,252.36000061035156,252.0200958251953,252.3000030517578,252.3000030517578,98478
2024-10-01 11:36:00-04:00,252.2801055908203,252.47000122070312,252.17999267578125,252.4199981689453,252.4199981689453,114461
2024-10-01 11:37:00-04:00,252.44400024414062,252.75,252.11000061035156,252.1999969482422,252.1999969482422,244994
2024-10-01 11:38:00-04:00,252.1999969482422,252.62989807128906,251.8007049560547,252.40989685058594,252.40989685058594,222923
2024-10-01 11:39:00-04:00,252.41000366210938,252.51010131835938,252.3101043701172,252.50999450683594,252.50999450683594,111680
2024-10-01 11:40:00-04:00,252.4600067138672,252.64999389648438,252.25999450683594,252.5,252.5,116607
2024-10-01 11:41:00-04:00,252.42010498046875,253.0399932861328,252.42010498046875,252.89120483398438,252.89120483398438,207514
2024-10-01 11:42:00-04:00,252.96969604492188,253.54989624023438,252.92410278320312,253.49000549316406,253.49000549316406,251476
2024-10-01 11:43:00-04:00,253.47000122070312,253.91969299316406,253.40130615234375,253.8300018310547,253.8300018310547,287216
2024-10-01 11:44:00-04:00,253.872802734375,253.872802734375,253.4499969482422,253.6699981689453,253.6699981689453,208990
2024-10-01 11:45:00-04:00,253.63999938964844,253.77999877929688,253.3000030517578,253.77420043945312,253.77420043945312,172440
2024-10-01 11:46:00-04:00,253.75,253.85000610351562,252.92999267578125,252.9600067138672,252.9600067138672,207653
2024-10-01 11:47:00-04:00,252.9499969482422,253.27769470214844,252.7989959716797,253.23570251464844,253.23570251464844,126159
2024-10-01 11:48:00-04:00,253.26699829101562,253.4499053955078,253.0399932861328,253.106201171875,253.106201171875,114388
2024-10-01 11:49:00-04:00,253.10000610351562,253.47000122070312,253.10000610351562,253.3000030517578,253.3000030517578,103731
2024-10-01 11:50:00-04:00,253.3300018310547,253.69000244140625,253.3280029296875,253.45689392089844,253.45689392089844,118025
2024-10-01 11:51:00-04:00,253.49989318847656,253.74000549316406,253.42999267578125,253.63499450683594,253.63499450683594,99733
2024-10-01 11:52:00-04:00,253.64999389648438,253.85000610351562,253.6300048828125,253.6999969482422,253.6999969482422,138218
2024-10-01 11:53:00-04:00,253.6800994873047,253.78990173339844,253.5301055908203,253.56500244140625,253.56500244140625,84469
2024-10-01 11:54:00-04:00,253.57000732421875,253.72999572753906,253.1999969482422,253.2097930908203,253.2097930908203,125394
2024-10-01 11:55:00-04:00,253.22000122070312,253.5,253.02999877929688,253.12010192871094,253.12010192871094,137927
2024-10-01 11:56:00-04:00,253.1616973876953,253.2198944091797,252.9199981689453,253.08999633789062,253.08999633789062,136727
2024-10-01 11:57:00-04:00,253.1300048828125,253.32989501953125,253.0970001220703,253.2519989013672,253.2519989013672,115966
2024-10-01 11:58:00-04:00,253.2519989013672,253.25999450683594,252.81089782714844,252.85000610351562,252.85000610351562,132391
2024-10-01 11:59:00-04:00,252.8300018310547,252.92999267578125,252.5,252.52999877929688,252.52999877929688,186287
2024-10-01 12:00:00-04:00,252.5028076171875,252.7935028076172,252.25010681152344,252.77999877929688,252.77999877929688,193887
2024-10-01 12:01:00-04:00,252.75,252.9196014404297,252.5399932861328,252.55520629882812,252.55520629882812,101436
2024-10-01 12:02:00-04:00,252.5500030517578,253.0,252.46009826660156,253.0,253.0,117915
2024-10-01 12:03:00-04:00,252.9700927734375,253.7698974609375,252.9700927734375,253.7698974609375,253.7698974609375,175861
2024-10-01 12:04:00-04:00,253.75,254.05990600585938,253.63999938964844,254.0,254.0,270223
2024-10-01 12:05:00-04:00,254.04989624023438,254.39999389648438,253.97999572753906,254.3300018310547,254.3300018310547,214758
2024-10-01 12:06:00-04:00,254.30520629882812,254.47000122070312,254.1699981689453,254.33009338378906,254.33009338378906,143628
2024-10-01 12:07:00-04:00,254.3699951171875,254.4199981689453,254.22999572753906,254.35009765625,254.35009765625,98292
2024-10-01 12:08:00-04:00,254.34500122070312,254.5,254.24000549316406,254.35389709472656,254.35389709472656,122564
2024-10-01 12:09:00-04:00,254.32080078125,254.45989990234375,254.2313995361328,254.30999755859375,254.30999755859375,115423
2024-10-01 12:10:00-04:00,254.3280029296875,254.6300048828125,254.306396484375,254.45989990234375,254.45989990234375,154057
2024-10-01 12:11:00-04:00,254.47999572753906,254.85000610351562,254.47999572753906,254.75689697265625,254.75689697265625,186135
2024-10-01 12:12:00-04:00,254.79600524902344,254.8800048828125,254.3699951171875,254.47500610351562,254.47500610351562,160483
2024-10-01 12:13:00-04:00,254.47000122070312,254.47000122070312,254.231201171875,254.30999755859375,254.30999755859375,118884
2024-10-01 12:14:00-04:00,254.25,254.44000244140625,254.24000549316406,254.30499267578125,254.30499267578125,129821
2024-10-01 12:15:00-04:00,254.34500122070312,254.73939514160156,254.31329345703125,254.58909606933594,254.58909606933594,121701
2024-10-01 12:16:00-04:00,254.5261993408203,255.07989501953125,254.5261993408203,254.85000610351562,254.85000610351562,222408
2024-10-01 12:17:00-04:00,254.85519409179688,255.07989501953125,254.66000366210938,254.97999572753906,254.97999572753906,132206
2024-10-01 12:18:00-04:00,254.9936981201172,255.0050048828125,254.4364013671875,254.49000549316406,254.49000549316406,121155
2024-10-01 12:19:00-04:00,254.49000549316406,254.58999633789062,254.33999633789062,254.39930725097656,254.39930725097656,100810
2024-10-01 12:20:00-04:00,254.4199981689453,254.75999450683594,254.39999389648438,254.6658935546875,254.6658935546875,103057
2024-10-01 12:21:00-04:00,254.64999389648438,254.7698974609375,254.5800018310547,254.70249938964844,254.70249938964844,49571
2024-10-01 12:22:00-04:00,254.6999969482422,254.74000549316406,254.38999938964844,254.47999572753906,254.47999572753906,87868
2024-10-01 12:23:00-04:00,254.51499938964844,254.57000732421875,254.25,254.37620544433594,254.37620544433594,96324
2024-10-01 12:24:00-04:00,254.375,254.4990997314453,254.30999755859375,254.4698944091797,254.4698944091797,49860
2024-10-01 12:25:00-04:00,254.4600067138672,254.5998992919922,254.22999572753906,254.57000732421875,254.57000732421875,92183
2024-10-01 12:26:00-04:00,254.55499267578125,254.69769287109375,254.41009521484375,254.5500030517578,254.5500030517578,70804
2024-10-01 12:27:00-04:00,254.54400634765625,254.75,254.36000061035156,254.4384002685547,254.4384002685547,79211
2024-10-01 12:28:00-04:00,254.4503936767578,255.02859497070312,254.35009765625,255.02000427246094,255.02000427246094,141992
2024-10-01 12:29:00-04:00,254.97019958496094,255.139892578125,254.875,255.0500030517578,255.0500030517578,121520
2024-10-01 12:30:00-04:00,255.02999877929688,255.2899932861328,254.89999389648438,255.07000732421875,255.07000732421875,157597
2024-10-01 12:31:00-04:00,255.07240295410156,255.2899932861328,254.8699951171875,255.2299041748047,255.2299041748047,166398
2024-10-01 12:32:00-04:00,255.19500732421875,255.25,254.0601043701172,254.13619995117188,254.13619995117188,251224
2024-10-01 12:33:00-04:00,254.13999938964844,254.7799072265625,253.80999755859375,254.62600708007812,254.62600708007812,269895
2024-10-01 12:34:00-04:00,254.72000122070312,255.46139526367188,254.63999938964844,255.21560668945312,255.21560668945312,204911
2024-10-01 12:35:00-04:00,255.22000122070312,255.77000427246094,255.13999938964844,255.5500030517578,255.5500030517578,234111
2024-10-01 12:36:00-04:00,255.597900390625,255.8365020751953,255.17999267578125,255.21009826660156,255.21009826660156,188444
2024-10-01 12:37:00-04:00,255.1999969482422,255.35000610351562,254.8800048828125,254.99290466308594,254.99290466308594,145287
2024-10-01 12:38:00-04:00,254.97500610351562,255.0,254.31649780273438,254.39500427246094,254.39500427246094,158960
2024-10-01 12:39:00-04:00,254.33999633789062,254.36000061035156,253.9803009033203,254.14999389648438,254.14999389648438,184632
2024-10-01 12:40:00-04:00,254.13999938964844,254.3800048828125,253.94000244140625,254.19000244140625,254.19000244140625,165905
2024-10-01 12:41:00-04:00,254.2100067138672,254.3300018310547,253.93499755859375,253.97000122070312,253.97000122070312,179711
2024-10-01 12:42:00-04:00,253.90679931640625,254.19349670410156,253.90679931640625,254.03700256347656,254.03700256347656,95648
2024-10-01 12:43:00-04:00,254.0500030517578,254.23989868164062,253.6699981689453,253.9199981689453,253.9199981689453,148499
2024-10-01 12:44:00-04:00,253.97000122070312,254.08999633789062,253.60000610351562,253.6383056640625,253.6383056640625,98871
2024-10-01 12:45:00-04:00,253.6820068359375,253.8000030517578,253.39999389648438,253.4320068359375,253.4320068359375,163500
2024-10-01 12:46:00-04:00,253.48500061035156,253.9199981689453,253.42010498046875,253.44000244140625,253.44000244140625,140769
2024-10-01 12:47:00-04:00,253.5,253.5699005126953,253.0500030517578,253.32000732421875,253.32000732421875,207907
2024-10-01 12:48:00-04:00,253.32000732421875,253.6999969482422,253.22000122070312,253.443603515625,253.443603515625,100195
2024-10-01 12:49:00-04:00,253.4499969482422,253.72999572753906,253.42999267578125,253.61000061035156,253.61000061035156,88051
2024-10-01 12:50:00-04:00,253.61000061035156,254.14959716796875,253.60000610351562,253.9499969482422,253.9499969482422,223072
2024-10-01 12:51:00-04:00,253.9600067138672,254.4499969482422,253.89999389648438,254.2552032470703,254.2552032470703,159573
2024-10-01 12:52:00-04:00,254.2949981689453,254.3260040283203,254.01010131835938,254.13609313964844,254.13609313964844,103421
2024-10-01 12:53:00-04:00,254.13999938964844,254.8699951171875,254.04299926757812,254.7530975341797,254.7530975341797,191174
2024-10-01 12:54:00-04:00,254.75999450683594,255.1898956298828,254.702392578125,254.87890625,254.87890625,175028
2024-10-01 12:55:00-04:00,254.8699951171875,255.02999877929688,254.71009826660156,254.82000732421875,254.82000732421875,121359
2024-10-01 12:56:00-04:00,254.8350067138672,255.07000732421875,254.39999389648438,254.50999450683594,254.50999450683594,154342
2024-10-01 12:57:00-04:00,254.53500366210938,254.65870666503906,254.2906951904297,254.58999633789062,254.58999633789062,99874
2024-10-01 12:58:00-04:00,254.60960388183594,255.4499969482422,254.56520080566406,255.2949981689453,255.2949981689453,191772
2024-10-01 12:59:00-04:00,255.27999877929688,255.39999389648438,254.85000610351562,254.90989685058594,254.90989685058594,128348
2024-10-01 13:00:00-04:00,254.85000610351562,254.9696044921875,254.64010620117188,254.9145965576172,254.9145965576172,107079
2024-10-01 13:01:00-04:00,254.8804931640625,254.9698944091797,254.57000732421875,254.61000061035156,254.61000061035156,75733
2024-10-01 13:02:00-04:00,254.6199951171875,254.639892578125,254.37869262695312,254.51829528808594,254.51829528808594,99585
2024-10-01 13:03:00-04:00,254.52999877929688,254.79989624023438,254.50010681152344,254.5800018310547,254.5800018310547,85953
2024-10-01 13:04:00-04:00,254.60350036621094,254.6300048828125,254.25999450683594,254.28399658203125,254.28399658203125,110269
2024-10-01 13:05:00-04:00,254.27999877929688,254.3988037109375,253.79010009765625,253.8800048828125,253.8800048828125,140845
2024-10-01 13:06:00-04:00,253.94000244140625,254.09579467773438,253.6343994140625,253.74490356445312,253.74490356445312,85024
2024-10-01 13:07:00-04:00,253.75,254.13999938964844,253.74000549316406,254.1199951171875,254.1199951171875,83008
2024-10-01 13:08:00-04:00,254.0968017578125,254.38999938964844,253.77000427246094,254.16990661621094,254.16990661621094,130665
2024-10-01 13:09:00-04:00,254.08009338378906,254.27999877929688,253.80999755859375,253.93820190429688,253.93820190429688,73461
2024-10-01 13:10:00-04:00,253.97000122070312,254.17990112304688,253.4499969482422,253.49989318847656,253.49989318847656,132847
2024-10-01 13:11:00-04:00,253.47039794921875,253.57679748535156,253.13209533691406,253.1699981689453,253.1699981689453,127182
2024-10-01 13:12:00-04:00,253.16360473632812,253.8144989013672,253.1199951171875,253.518798828125,253.518798828125,161127
2024-10-01 13:13:00-04:00,253.5399932861328,253.6927032470703,253.44000244140625,253.57000732421875,253.57000732421875,68680
2024-10-01 13:14:00-04:00,253.6136932373047,253.6197967529297,253.12010192871094,253.13999938964844,253.13999938964844,98564
2024-10-01 13:15:00-04:00,253.1199951171875,253.1479949951172,252.5500030517578,252.63999938964844,252.63999938964844,220138
2024-10-01 13:16:00-04:00,252.61549377441406,252.889892578125,252.45010375976562,252.77000427246094,252.77000427246094,187208
2024-10-01 13:17:00-04:00,252.75,252.88890075683594,252.3800048828125,252.41000366210938,252.41000366210938,117175
2024-10-01 13:18:00-04:00,252.39999389648438,252.52969360351562,252.30999755859375,252.4398956298828,252.4398956298828,117434
2024-10-01 13:19:00-04:00,252.3800048828125,252.4698944091797,252.20010375976562,252.28070068359375,252.28070068359375,88857
2024-10-01 13:20:00-04:00,252.25999450683594,252.78990173339844,252.22000122070312,252.639892578125,252.639892578125,162228
2024-10-01 13:21:00-04:00,252.5601043701172,252.87469482421875,252.4600067138672,252.5,252.5,114296
2024-10-01 13:22:00-04:00,252.5399932861328,252.58790588378906,252.27000427246094,252.57989501953125,252.57989501953125,82536
2024-10-01 13:23:00-04:00,252.57989501953125,252.72799682617188,252.42999267578125,252.6667022705078,252.6667022705078,92415
2024-10-01 13:24:00-04:00,252.63999938964844,252.8300018310547,252.47999572753906,252.76600646972656,252.76600646972656,83780
2024-10-01 13:25:00-04:00,252.80999755859375,253.0399932861328,252.5500030517578,252.61090087890625,252.61090087890625,101651
